time; gt_x; gt_y; gt_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_x; kalman_y; kalman_heading; right_enc; left_enc; compass; ds_id; ds_range; wall_x; wall_y
2.464; 0.459923; -1.45486e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0118895; 1000; 1000
2.48; 0.459923; -1.45486e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0120853; 1000; 1000
2.496; 0.459923; -1.45486e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0123972; 1000; 1000
2.512; 0.459923; -1.45486e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0114632; 1000; 1000
2.528; 0.459923; -1.45486e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0114894; 1000; 1000
2.544; 0.459923; -1.45485e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0133792; 1000; 1000
2.56; 0.459923; -1.45485e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0112607; 1000; 1000
2.576; 0.459923; -1.45484e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0119272; 1000; 1000
2.592; 0.459923; -1.45484e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0119323; 1000; 1000
2.608; 0.459923; -1.45483e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0119066; 1000; 1000
2.624; 0.459923; -1.45483e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0121426; 1000; 1000
2.64; 0.459923; -1.45482e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.010914; 1000; 1000
2.656; 0.459923; -1.45481e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0120775; 1000; 1000
2.672; 0.459923; -1.45481e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.00992949; 1000; 1000
2.688; 0.459923; -1.4548e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0130693; 1000; 1000
2.704; 0.459923; -1.45479e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0115303; 1000; 1000
2.72; 0.459923; -1.45479e-06; -0.261801; 0; 0; 0; 0; 0; 0; 0; 0; 1000; 7; 0.0109254; 1000; 1000
